"id","code","name"
occupation_work_personnel_training_modality_335013,335013,"INSPECTOR, CONTROL DE CALIDAD/TEJIDOS",
occupation_work_personnel_training_modality_335014,335014,"INSPECTOR, SEGURIDAD Y SALUD",
occupation_work_personnel_training_modality_335015,335015,"INSPECTOR, SEGURIDAD Y SALUD/CONTAMINACION DEL MEDIO AMBIEN",
occupation_work_personnel_training_modality_335016,335016,"INSPECTOR, SEGURIDAD Y SALUD/CUIDADOS A LOS NIÐOS",
occupation_work_personnel_training_modality_335017,335017,"INSPECTOR, SEGURIDAD Y SALUD/ELECTRICIDAD",
occupation_work_personnel_training_modality_335018,335018,"INSPECTOR, SEGURIDAD Y SALUD/ESTABLECIMIENTOS",
occupation_work_personnel_training_modality_335019,335019,"INSPECTOR, SEGURIDAD Y SALUD/FABRICA",
occupation_work_personnel_training_modality_335020,335020,"INSPECTOR, SEGURIDAD Y SALUD/PROTECCION DE LOS CONSUMIDORES",
occupation_work_personnel_training_modality_335021,335021,"INSPECTOR, SEGURIDAD Y SALUD/SEGURIDAD INDUSTRIAL",
occupation_work_personnel_training_modality_335022,335022,"INSPECTOR, SEGURIDAD Y SALUD/TIENDAS Y COMERCIOS",
occupation_work_personnel_training_modality_335023,335023,"INSPECTOR, SEGURIDAD Y SALUD/TRABAJO",
occupation_work_personnel_training_modality_335024,335024,"INSPECTOR, SEGURIDAD Y SALUD/TRATAMIENTO DE DESECHOS INDUST",
occupation_work_personnel_training_modality_335025,335025,"INSPECTOR, SEGURIDAD Y SALUD/VEHICULOS",
occupation_work_personnel_training_modality_335026,335026,"INSPECTOR, SEGURIDAD/PRODUCTOS",
occupation_work_personnel_training_modality_335027,335027,"INSPECTOR, VEHICULOS/ESPECIFICACIONES TECNICAS",
occupation_work_personnel_training_modality_335028,335028,"REVISOR, TEJIDOS, TECNICOS",
occupation_work_personnel_training_modality_335029,335029,REVISOR/TELAS,
occupation_work_personnel_training_modality_335030,335030,"REVISOR-INSPECTOR, CALIDAD",
occupation_work_personnel_training_modality_335031,335031,"REVISOR-PROBADOR, MAQUINA",
occupation_work_personnel_training_modality_335032,335032,"TECNICO, PREVENCION DE INCENDIOS",
occupation_work_personnel_training_modality_341001,341001,DISECADOR-TAXIDERMISTA,
occupation_work_personnel_training_modality_341002,341002,TAXIDERMISTA (NATURALISTA-PREPARADOR),
occupation_work_personnel_training_modality_341003,341003,"TECNICO, ANATOMIA",
occupation_work_personnel_training_modality_341004,341004,"TECNICO, BACTERIOLOGIA",
occupation_work_personnel_training_modality_341005,341005,"TECNICO, BANCOS DE SANGRE",
occupation_work_personnel_training_modality_341006,341006,"TECNICO, BIOFISICA",
occupation_work_personnel_training_modality_341007,341007,"TECNICO, BIOLOGIA (ANALISTA)",
occupation_work_personnel_training_modality_341008,341008,"TECNICO, BIOQUIMICA",
occupation_work_personnel_training_modality_341009,341009,"TECNICO, BOTANICA",
occupation_work_personnel_training_modality_341010,341010,"TECNICO, CIENCIAS BIOLOGICAS/OTROS",
occupation_work_personnel_training_modality_341011,341011,"TECNICO, CITOLOGIA",
occupation_work_personnel_training_modality_341012,341012,"TECNICO, ECOLOGIA",
occupation_work_personnel_training_modality_341013,341013,"TECNICO, FARMACOLOGIA",
occupation_work_personnel_training_modality_341014,341014,"TECNICO, FISIOLOGIA",
occupation_work_personnel_training_modality_341015,341015,"TECNICO, HISTOLOGIA",
occupation_work_personnel_training_modality_341016,341016,"TECNICO, LABORATORIO BIOLOGICO",
occupation_work_personnel_training_modality_341017,341017,"TECNICO, PATOLOGIA",
occupation_work_personnel_training_modality_341018,341018,"TECNICO, SEROLOGIA",
occupation_work_personnel_training_modality_341019,341019,"TECNICO, TEJIDOS",
occupation_work_personnel_training_modality_341020,341020,"TECNICO, ZOOLOGIA EN CIENCIAS BIOLOGICAS",
occupation_work_personnel_training_modality_342001,342001,ANIMADOR RURAL,
occupation_work_personnel_training_modality_342002,342002,"DEMOSTRADOR, PRACTICAS AGRICOLAS",
occupation_work_personnel_training_modality_342003,342003,"CONSEJERO, AGRICOLA",
occupation_work_personnel_training_modality_342004,342004,"CONSEJERO, FORESTAL",
occupation_work_personnel_training_modality_342005,342005,"EXTENSIONISTA AGRICOLA, VULGARIZADOR, AGRICOLA",
occupation_work_personnel_training_modality_342006,342006,PERITO AGRICOLA,
occupation_work_personnel_training_modality_342007,342007,TECNICO AGRONOMO,
occupation_work_personnel_training_modality_342008,342008,"TECNICO AGRONOMO, SUELO",
occupation_work_personnel_training_modality_342009,342009,"TECNICO, AGROPECUARIO",
occupation_work_personnel_training_modality_342010,342010,"TECNICO, FORESTAL",
occupation_work_personnel_training_modality_342011,342011,"TECNICO, GANADERIA (PECUARIO)",
occupation_work_personnel_training_modality_342012,342012,"TECNICO, HORTICULTURA",
occupation_work_personnel_training_modality_342013,342013,"TECNICO, OLEICULTURA",
occupation_work_personnel_training_modality_342014,342014,"TECNICO, POMOLOGIA",
occupation_work_personnel_training_modality_342015,342015,"TECNICO, SILVICULTURA",
occupation_work_personnel_training_modality_342016,342016,"TECNICO, ZOOLOGIA EN AGRONOMIA, ZOOTECNIA Y SILVICULTURA",
occupation_work_personnel_training_modality_343001,343001,ASISTENTE MEDICO,
occupation_work_personnel_training_modality_343002,343002,"ASISTENTE MEDICO, PLANIFICACION FAMILIAR",
occupation_work_personnel_training_modality_343003,343003,AUXILIAR MEDICO,
occupation_work_personnel_training_modality_343004,343004,PRACTICANTE EN MEDICINA,
occupation_work_personnel_training_modality_343005,343005,SANITARIO,
occupation_work_personnel_training_modality_343006,343006,TOPIQUERO,
occupation_work_personnel_training_modality_344001,344001,HIGIENISTA,
occupation_work_personnel_training_modality_344002,344002,"INSPECTOR, SANIDAD",
occupation_work_personnel_training_modality_345001,345001,TECNICO BROMATOLOGO,
occupation_work_personnel_training_modality_345002,345002,"TECNICO CONSEJERO DIETETICO, INDUSTRIA DE ALIMENTOS",
occupation_work_personnel_training_modality_345003,345003,TECNICO DIETISTA,
occupation_work_personnel_training_modality_345004,345004,"TECNICO DIETISTA, DIETETICO MEDICA",
occupation_work_personnel_training_modality_345005,345005,"TECNICO NUTRICIONISTA, SALUD PUBLICA",
occupation_work_personnel_training_modality_346001,346001,CONTACTOLOGO,
occupation_work_personnel_training_modality_346002,346002,"OPTICO, ANTEOJOS",
occupation_work_personnel_training_modality_346003,346003,"OPTICO, OFTALMOLOGIA",
occupation_work_personnel_training_modality_346004,346004,OPTOMETRISTA,
occupation_work_personnel_training_modality_347001,347001,"ASISTENTE DENTISTA, ESCUELAS",
occupation_work_personnel_training_modality_347002,347002,"AUXILIAR, DENTISTA",
occupation_work_personnel_training_modality_347003,347003,"HIGIENISTA, BUCODENTAL",
occupation_work_personnel_training_modality_347004,347004,"HIGIENISTA, PROFILAXIA",
occupation_work_personnel_training_modality_347005,347005,PRACTICANTE DE ODONTOLOGIA,
occupation_work_personnel_training_modality_348001,348001,"BAÐOS MEDICINALES, TRATAMIENTO",
occupation_work_personnel_training_modality_348002,348002,ELECTROTERAPEUTA,
occupation_work_personnel_training_modality_348003,348003,ERGOTERAPEUTA,
occupation_work_personnel_training_modality_348004,348004,FISIOTERAPEUTA (TERAPEUTA),
occupation_work_personnel_training_modality_348005,348005,HIDROTERAPEUTA,
occupation_work_personnel_training_modality_348006,348006,KINESITERAPEUTA (KINESIOLOGOS),
occupation_work_personnel_training_modality_348007,348007,MASAJISTA,
occupation_work_personnel_training_modality_348008,348008,OSTEOPATA,
occupation_work_personnel_training_modality_348009,348009,PODOLOGO,
occupation_work_personnel_training_modality_348010,348010,QUIROPODISTA,
occupation_work_personnel_training_modality_348011,348011,QUIROPRACTICO,
occupation_work_personnel_training_modality_348012,348012,"TECNICO, GIMNASIA MEDICA",
occupation_work_personnel_training_modality_348013,348013,"TECNICO, READAPTACION PROFESIONAL",
occupation_work_personnel_training_modality_348014,348014,"TERAPEUTA, READAPTACION FISICA",
occupation_work_personnel_training_modality_348015,348015,"TERAPEUTA, READAPTACION PROFESIONAL",
occupation_work_personnel_training_modality_349001,349001,"ASISTENTE, VETERINARIO",
occupation_work_personnel_training_modality_349002,349002,AUXILIAR VETERINARIO,
occupation_work_personnel_training_modality_349003,349003,"TECNICO VETERINARIO, INSEMINACION ARTIFICIAL",
occupation_work_personnel_training_modality_349004,349004,"VACUNADOR, VETERINARIO",
occupation_work_personnel_training_modality_349005,349005,"VACUNADOR, VETERINARIO/AVES DE GRANJA",
occupation_work_personnel_training_modality_349006,349006,"VETERINARIO EN SALUD PUBLICA, TECNICO",
occupation_work_personnel_training_modality_351001,351001,"ASISTENTE, FARMACEUTICO",
occupation_work_personnel_training_modality_351002,351002,AUXILIAR FARMACEUTICO,
occupation_work_personnel_training_modality_351003,351003,PRACTICANTE DE FARMACIA,
occupation_work_personnel_training_modality_351004,351004,PRACTICO EN FARMACIA,
occupation_work_personnel_training_modality_352001,352001,"ENFERMERA, NIVEL SUPERIOR (DIPLOMADOS)",
occupation_work_personnel_training_modality_352002,352002,"ENFERMERA, NIVEL MEDIO",
occupation_work_personnel_training_modality_352003,352003,"ENFERMERA, NIVEL MEDIO/CLINICA, CENTRO DE SALUD, ETC.",
occupation_work_personnel_training_modality_352004,352004,"ENFERMERA, NIVEL MEDIO/MATERNIDAD",
occupation_work_personnel_training_modality_352005,352005,"ENFERMERA, NIVEL MEDIO/OBSTETRICIA",
occupation_work_personnel_training_modality_352006,352006,"ENFERMERA, NIVEL MEDIO/ORTOPEDIA",
occupation_work_personnel_training_modality_352007,352007,"ENFERMERA, NIVEL MEDIO/PEDIATRIA",
occupation_work_personnel_training_modality_352008,352008,"ENFERMERO, NIVEL MEDIO",
occupation_work_personnel_training_modality_352009,352009,"ENFERMERO, NIVEL MEDIO/CLINICA",
occupation_work_personnel_training_modality_352010,352010,"ENFERMERO, NIVEL MEDIO/OBSTETRICIA",
occupation_work_personnel_training_modality_352011,352011,"ENFERMERO, NIVEL MEDIO/ORTOPEDIA",
occupation_work_personnel_training_modality_352012,352012,"ENFERMERO, NIVEL MEDIO/PEDIATRIA",
occupation_work_personnel_training_modality_352013,352013,"HERMANA, ENFERMERA/NIVEL MEDIO",
occupation_work_personnel_training_modality_352014,352014,PARAMEDICOS,
occupation_work_personnel_training_modality_353001,353001,AUXILIAR DE PARTERA,
occupation_work_personnel_training_modality_353002,353002,COMADRONA (PARTERA PRACTICA),
occupation_work_personnel_training_modality_353003,353003,MATRONA (PARTERA PRACTICA),
occupation_work_personnel_training_modality_353004,353004,PARTERA PRACTICA,
occupation_work_personnel_training_modality_354001,354001,CURANDERO,
occupation_work_personnel_training_modality_354002,354002,"CURANDERO-NATURISTA, ALDEA",
occupation_work_personnel_training_modality_354003,354003,"CURANDERO, RELIGIOSO",
occupation_work_personnel_training_modality_354004,354004,"CURANDERO, SUGESTION",
occupation_work_personnel_training_modality_354005,354005,ESPECIALISTA EN ORTOPTIA Y/O ORTOFONIA,
occupation_work_personnel_training_modality_354006,354006,HERBOLARIO,
occupation_work_personnel_training_modality_354007,354007,HUESERO,
occupation_work_personnel_training_modality_354008,354008,NATUROPATA,
occupation_work_personnel_training_modality_355001,355001,TECNICO ORTOPEDICO,
occupation_work_personnel_training_modality_355002,355002,TECNOLOGO PROTESIS,
occupation_work_personnel_training_modality_355003,355003,TECNICO RADIOLOGO,
occupation_work_personnel_training_modality_355004,355004,TECNOLOGO MEDICO,
occupation_work_personnel_training_modality_356001,356001,TECNICO EN LABORATORIO CLINICO,
occupation_work_personnel_training_modality_356002,356002,TECNICO DE SALUD,
occupation_work_personnel_training_modality_361001,361001,"INSPECTOR JEFE, COMERCIO AL POR MAYOR",
occupation_work_personnel_training_modality_361002,361002,"SUPERVISOR DE VENTAS, COMERCIO AL POR MAYOR",
occupation_work_personnel_training_modality_362001,362001,"INSPECTOR JEFE, COMERCIO AL POR MENOR",
occupation_work_personnel_training_modality_362002,362002,"SUPERVISOR DE VENTAS, COMERCIO AL POR MENOR",
occupation_work_personnel_training_modality_363001,363001,"SUPERVISOR, COMERCIO N.E.P",
occupation_work_personnel_training_modality_364001,364001,"ADMINISTRADOR, ABASTECIMIENTO",
occupation_work_personnel_training_modality_364002,364002,"ADMINISTRADOR, HOGAR/ECONOMOS",
occupation_work_personnel_training_modality_364003,364003,"ADMINISTRADOR, MATERIAL CONTABLE",
occupation_work_personnel_training_modality_364004,364004,"ADMINISTRADOR, PERSONAL",
occupation_work_personnel_training_modality_364005,364005,"TECNICOS ADMINISTRADORES, OTROS",
occupation_work_personnel_training_modality_364006,364006,TECNICOS EN RACIONALIZACION ADMINISTRATIVA,
occupation_work_personnel_training_modality_365001,365001,"TECNICO, COMERCIO",
occupation_work_personnel_training_modality_365002,365002,"TECNICO, COOPERATIVISMO",
occupation_work_personnel_training_modality_365003,365003,"TECNICO, ECONOMIA",
occupation_work_personnel_training_modality_365004,365004,"TECNICO, MERCADOTECNIA (MARKETTING)",
occupation_work_personnel_training_modality_365005,365005,"TECNICO, PLANIFICACION",
occupation_work_personnel_training_modality_366001,366001,CONTADOR MERCANTIL,
occupation_work_personnel_training_modality_366002,366002,TECNICO CONTABLE EN COSTOS,
occupation_work_personnel_training_modality_366003,366003,TECNICO CONTABLE EMPRESARIAL,
occupation_work_personnel_training_modality_366004,366004,TECNICO CONTABLE GUBERNAMENTAL,
occupation_work_personnel_training_modality_366005,366005,TECNICO EN TENEDURIA DE LIBROS,
occupation_work_personnel_training_modality_366006,366006,"TECNICOS CONTABLES, OTROS",
occupation_work_personnel_training_modality_367001,367001,TECNICO EN CIENCIAS SOCIALES,
occupation_work_personnel_training_modality_367002,367002,PROMOTOR SOCIAL (TECNICO ASIMILADO),
occupation_work_personnel_training_modality_371001,371001,"AGENTE, BOLSA",
occupation_work_personnel_training_modality_371002,371002,"AGENTE, CAMBIO",
occupation_work_personnel_training_modality_371003,371003,"ASESOR, INVERSIONES",
occupation_work_personnel_training_modality_371004,371004,"CORREDOR, BOLSA",
occupation_work_personnel_training_modality_371005,371005,"CORREDOR, VALORES",
occupation_work_personnel_training_modality_372001,372001,"AGENTE, SEGUROS",
occupation_work_personnel_training_modality_372002,372002,ASEGURADOR,
occupation_work_personnel_training_modality_372003,372003,"ASEGURADOR, MARITIMO",
occupation_work_personnel_training_modality_372004,372004,"CORREDOR, SEGUROS",
occupation_work_personnel_training_modality_372005,372005,"NEGOCIADOR, SEGUROS",
occupation_work_personnel_training_modality_372006,372006,VENDEDOR DE POLIZAS DE SEGUROS,
occupation_work_personnel_training_modality_373001,373001,"ADMINISTRADOR, PROPIEDADES INMUEBLES",
occupation_work_personnel_training_modality_373002,373002,AGENTE INMOBILIARIO,
occupation_work_personnel_training_modality_373003,373003,"CORREDOR, FINCAS",
occupation_work_personnel_training_modality_373004,373004,"VENDEDOR, BIENES RAICES",
occupation_work_personnel_training_modality_373005,373005,"VENDEDOR, PROPIEDADES INMUEBLES",
occupation_work_personnel_training_modality_374001,374001,"AGENTE ADMINISTRATIVO, ADMINISTRACION PUBLICA/SERVICIO DE TURISMO",
occupation_work_personnel_training_modality_374002,374002,"AGENTE ADMINISTRATIVO, CONSULADO/SERVICIO DE TURISMO",
occupation_work_personnel_training_modality_374003,374003,"AGENTE, TURISMO",
occupation_work_personnel_training_modality_374004,374004,"AGENTE, VIAJES",
occupation_work_personnel_training_modality_374005,374005,"CONSEJERO, TURISMO",
occupation_work_personnel_training_modality_374006,374006,"ORGANIZADOR, VIAJES",
occupation_work_personnel_training_modality_375001,375001,AGENTE DISTRIBUIDOR,
occupation_work_personnel_training_modality_375002,375002,"AGENTE, VENTAS",
occupation_work_personnel_training_modality_375003,375003,"AGENTE, VENTAS/COMERCIO",
occupation_work_personnel_training_modality_375004,375004,"AGENTE, VENTAS/INDUSTRIA MANUFACTURERA",
occupation_work_personnel_training_modality_375005,375005,"AGENTE, VENTAS/TECNICO",
occupation_work_personnel_training_modality_375006,375006,"CONSEJERO, SERVICIO POSTVENTA",
occupation_work_personnel_training_modality_375007,375007,"CORREDOR, FABRICA",
occupation_work_personnel_training_modality_375008,375008,"INSPECTOR TECNICO, VENTAS",
occupation_work_personnel_training_modality_375009,375009,"REPRESENTANTE, COMPAÐIA NACIONAL",
occupation_work_personnel_training_modality_375010,375010,"REPRESENTANTE, FABRICA/CONCESIONARIO",
occupation_work_personnel_training_modality_375011,375011,"REPRESENTANTE, FIRMAS EXTRANJERAS",
occupation_work_personnel_training_modality_375012,375012,"REPRESENTANTE, INSTITUCION COMERCIAL",
occupation_work_personnel_training_modality_375013,375013,"REPRESENTANTE, VENTAS/COMERCIO",
occupation_work_personnel_training_modality_375014,375014,"REPRESENTANTE, VENTAS/INDUSTRIA MANUFACTURERA",
occupation_work_personnel_training_modality_375015,375015,"REPRESENTANTE, VENTAS/TECNICO",
