"id","code","name"
ubigeo_reniec_object_021501,21501,YUNGAY
ubigeo_reniec_object_021502,21502,CASCAPARA
ubigeo_reniec_object_021503,21503,MANCOS
ubigeo_reniec_object_021504,21504,MATACOTO
ubigeo_reniec_object_021505,21505,QUILLO
ubigeo_reniec_object_021506,21506,RANRAHIRCA
ubigeo_reniec_object_021507,21507,SHUPLUY
ubigeo_reniec_object_021508,21508,YANAMA
ubigeo_reniec_object_021601,21601,LLAMELLIN
ubigeo_reniec_object_021602,21602,ACZO
ubigeo_reniec_object_021603,21603,CHACCHO
ubigeo_reniec_object_021604,21604,CHINGAS
ubigeo_reniec_object_021605,21605,MIRGAS
ubigeo_reniec_object_021606,21606,SAN JUAN DE RONTOY
ubigeo_reniec_object_021701,21701,SAN LUIS
ubigeo_reniec_object_021702,21702,YAUYA
ubigeo_reniec_object_021703,21703,SAN NICOLAS
ubigeo_reniec_object_021801,21801,CHACAS
ubigeo_reniec_object_021802,21802,ACOCHACA
ubigeo_reniec_object_021901,21901,HUARMEY
ubigeo_reniec_object_021902,21902,COCHAPETI
ubigeo_reniec_object_021903,21903,HUAYAN
ubigeo_reniec_object_021904,21904,MALVAS
ubigeo_reniec_object_021905,21905,CULEBRAS
ubigeo_reniec_object_022001,22001,ACAS
ubigeo_reniec_object_022002,22002,CAJAMARQUILLA
ubigeo_reniec_object_022003,22003,CARHUAPAMPA
ubigeo_reniec_object_022004,22004,COCHAS
ubigeo_reniec_object_022005,22005,CONGAS
ubigeo_reniec_object_022006,22006,LLIPA
ubigeo_reniec_object_022007,22007,OCROS
ubigeo_reniec_object_022008,22008,SAN CRISTOBAL DE RAJAN
ubigeo_reniec_object_022009,22009,SAN PEDRO
ubigeo_reniec_object_022010,22010,SANTIAGO DE CHILCAS
ubigeo_reniec_object_030101,30101,ABANCAY
ubigeo_reniec_object_030102,30102,CIRCA
ubigeo_reniec_object_030103,30103,CURAHUASI
ubigeo_reniec_object_030104,30104,CHACOCHE
ubigeo_reniec_object_030105,30105,HUANIPACA
ubigeo_reniec_object_030106,30106,LAMBRAMA
ubigeo_reniec_object_030107,30107,PICHIRHUA
ubigeo_reniec_object_030108,30108,SAN PEDRO DE CACHORA
ubigeo_reniec_object_030109,30109,TAMBURCO
ubigeo_reniec_object_030201,30201,CHALHUANCA
ubigeo_reniec_object_030202,30202,CAPAYA
ubigeo_reniec_object_030203,30203,CARAYBAMBA
ubigeo_reniec_object_030204,30204,COLCABAMBA
ubigeo_reniec_object_030205,30205,COTARUSE
ubigeo_reniec_object_030206,30206,CHAPIMARCA
ubigeo_reniec_object_030207,30207,IHUAYLLO
ubigeo_reniec_object_030208,30208,LUCRE
ubigeo_reniec_object_030209,30209,POCOHUANCA
ubigeo_reniec_object_030210,30210,SANAICA
ubigeo_reniec_object_030211,30211,SORAYA
ubigeo_reniec_object_030212,30212,TAPAIRIHUA
ubigeo_reniec_object_030213,30213,TINTAY
ubigeo_reniec_object_030214,30214,TORAYA
ubigeo_reniec_object_030215,30215,YANACA
ubigeo_reniec_object_030216,30216,SAN JUAN DE CHACNA
ubigeo_reniec_object_030217,30217,JUSTO APU SAHUARAURA
ubigeo_reniec_object_030301,30301,ANDAHUAYLAS
ubigeo_reniec_object_030302,30302,ANDARAPA
ubigeo_reniec_object_030303,30303,CHIARA
ubigeo_reniec_object_030304,30304,HUANCARAMA
ubigeo_reniec_object_030305,30305,HUANCARAY
ubigeo_reniec_object_030306,30306,KISHUARA
ubigeo_reniec_object_030307,30307,PACOBAMBA
ubigeo_reniec_object_030308,30308,PAMPACHIRI
ubigeo_reniec_object_030309,30309,SAN ANTONIO DE CACHI
ubigeo_reniec_object_030310,30310,SAN JERONIMO
ubigeo_reniec_object_030311,30311,TALAVERA
ubigeo_reniec_object_030312,30312,TURPO
ubigeo_reniec_object_030313,30313,PACUCHA
ubigeo_reniec_object_030314,30314,POMACOCHA
ubigeo_reniec_object_030315,30315,STA MARIA DE CHICMO
ubigeo_reniec_object_030316,30316,TUMAY HUARACA
ubigeo_reniec_object_030317,30317,HUAYANA
ubigeo_reniec_object_030318,30318,SAN MIGUEL DE CHACCRAMPA
ubigeo_reniec_object_030319,30319,KAQUIABAMBA
ubigeo_reniec_object_030401,30401,ANTABAMBA
ubigeo_reniec_object_030402,30402,EL ORO
ubigeo_reniec_object_030403,30403,HUAQUIRCA
ubigeo_reniec_object_030404,30404,JUAN ESPINOZA MEDRANO
ubigeo_reniec_object_030405,30405,OROPESA
ubigeo_reniec_object_030406,30406,PACHACONAS
ubigeo_reniec_object_030407,30407,SABAINO
ubigeo_reniec_object_030501,30501,TAMBOBAMBA
ubigeo_reniec_object_030502,30502,COYLLURQUI
ubigeo_reniec_object_030503,30503,COTABAMBAS
ubigeo_reniec_object_030504,30504,HAQUIRA
ubigeo_reniec_object_030505,30505,MARA
ubigeo_reniec_object_030506,30506,CHALLHUAHUACHO
ubigeo_reniec_object_030601,30601,CHUQUIBAMBILLA
ubigeo_reniec_object_030602,30602,CURPAHUASI
ubigeo_reniec_object_030603,30603,HUAILLATI
ubigeo_reniec_object_030604,30604,MAMARA
ubigeo_reniec_object_030605,30605,MARISCAL GAMARRA
ubigeo_reniec_object_030606,30606,MICAELA BASTIDAS
ubigeo_reniec_object_030607,30607,PROGRESO
ubigeo_reniec_object_030608,30608,PATAYPAMPA
ubigeo_reniec_object_030609,30609,SAN ANTONIO
ubigeo_reniec_object_030610,30610,TURPAY
ubigeo_reniec_object_030611,30611,VILCABAMBA
ubigeo_reniec_object_030612,30612,VIRUNDO
ubigeo_reniec_object_030613,30613,SANTA ROSA
ubigeo_reniec_object_030614,30614,CURASCO
ubigeo_reniec_object_030701,30701,CHINCHEROS
ubigeo_reniec_object_030702,30702,ONGOY
ubigeo_reniec_object_030703,30703,OCOBAMBA
ubigeo_reniec_object_030704,30704,COCHARCAS
ubigeo_reniec_object_030705,30705,ANCO HUALLO
ubigeo_reniec_object_030706,30706,HUACCANA
ubigeo_reniec_object_030707,30707,URANMARCA
ubigeo_reniec_object_030708,30708,RANRACANCHA
ubigeo_reniec_object_040101,40101,AREQUIPA
ubigeo_reniec_object_040102,40102,CAYMA
ubigeo_reniec_object_040103,40103,CERRO COLORADO
ubigeo_reniec_object_040104,40104,CHARACATO
ubigeo_reniec_object_040105,40105,CHIGUATA
ubigeo_reniec_object_040106,40106,LA JOYA
ubigeo_reniec_object_040107,40107,MIRAFLORES
ubigeo_reniec_object_040108,40108,MOLLEBAYA
ubigeo_reniec_object_040109,40109,PAUCARPATA
ubigeo_reniec_object_040110,40110,POCSI
ubigeo_reniec_object_040111,40111,POLOBAYA
ubigeo_reniec_object_040112,40112,QUEQUENA
ubigeo_reniec_object_040113,40113,SABANDIA
ubigeo_reniec_object_040114,40114,SACHACA
ubigeo_reniec_object_040115,40115,SAN JUAN DE SIGUAS
ubigeo_reniec_object_040116,40116,SAN JUAN DE TARUCANI
ubigeo_reniec_object_040117,40117,SANTA ISABEL DE SIGUAS
ubigeo_reniec_object_040118,40118,STA RITA DE SIGUAS
ubigeo_reniec_object_040119,40119,SOCABAYA
ubigeo_reniec_object_040120,40120,TIABAYA
ubigeo_reniec_object_040121,40121,UCHUMAYO
ubigeo_reniec_object_040122,40122,VITOR
ubigeo_reniec_object_040123,40123,YANAHUARA
ubigeo_reniec_object_040124,40124,YARABAMBA
ubigeo_reniec_object_040125,40125,YURA
ubigeo_reniec_object_040126,40126,MARIANO MELGAR
ubigeo_reniec_object_040127,40127,JACOBO HUNTER
ubigeo_reniec_object_040128,40128,ALTO SELVA ALEGRE
ubigeo_reniec_object_040129,40129,JOSE LUIS BUSTAMANTE Y RIVERO
ubigeo_reniec_object_040201,40201,CHIVAY
ubigeo_reniec_object_040202,40202,ACHOMA
ubigeo_reniec_object_040203,40203,CABANACONDE
ubigeo_reniec_object_040204,40204,CAYLLOMA
ubigeo_reniec_object_040205,40205,CALLALLI
ubigeo_reniec_object_040206,40206,COPORAQUE
ubigeo_reniec_object_040207,40207,HUAMBO
ubigeo_reniec_object_040208,40208,HUANCA
ubigeo_reniec_object_040209,40209,ICHUPAMPA
ubigeo_reniec_object_040210,40210,LARI
ubigeo_reniec_object_040211,40211,LLUTA
ubigeo_reniec_object_040212,40212,MACA
ubigeo_reniec_object_040213,40213,MADRIGAL
ubigeo_reniec_object_040214,40214,SAN ANTONIO DE CHUCA
ubigeo_reniec_object_040215,40215,SIBAYO
ubigeo_reniec_object_040216,40216,TAPAY
ubigeo_reniec_object_040217,40217,TISCO
ubigeo_reniec_object_040218,40218,TUTI
ubigeo_reniec_object_040219,40219,YANQUE
ubigeo_reniec_object_040220,40220,MAJES
ubigeo_reniec_object_040301,40301,CAMANA
ubigeo_reniec_object_040302,40302,JOSE MARIA QUIMPER
ubigeo_reniec_object_040303,40303,MARIANO N VALCARCEL
ubigeo_reniec_object_040304,40304,MARISCAL CACERES
ubigeo_reniec_object_040305,40305,NICOLAS DE PIEROLA
ubigeo_reniec_object_040306,40306,OCONA
ubigeo_reniec_object_040307,40307,QUILCA
ubigeo_reniec_object_040308,40308,SAMUEL PASTOR
ubigeo_reniec_object_040401,40401,CARAVELI
ubigeo_reniec_object_040402,40402,ACARI
ubigeo_reniec_object_040403,40403,ATICO
ubigeo_reniec_object_040404,40404,ATIQUIPA
ubigeo_reniec_object_040405,40405,BELLA UNION
ubigeo_reniec_object_040406,40406,CAHUACHO
ubigeo_reniec_object_040407,40407,CHALA
ubigeo_reniec_object_040408,40408,CHAPARRA
ubigeo_reniec_object_040409,40409,HUANUHUANU
ubigeo_reniec_object_040410,40410,JAQUI
ubigeo_reniec_object_040411,40411,LOMAS
ubigeo_reniec_object_040412,40412,QUICACHA
ubigeo_reniec_object_040413,40413,YAUCA
ubigeo_reniec_object_040501,40501,APLAO
ubigeo_reniec_object_040502,40502,ANDAGUA
ubigeo_reniec_object_040503,40503,AYO
ubigeo_reniec_object_040504,40504,CHACHAS
ubigeo_reniec_object_040505,40505,CHILCAYMARCA
ubigeo_reniec_object_040506,40506,CHOCO
ubigeo_reniec_object_040507,40507,HUANCARQUI
ubigeo_reniec_object_040508,40508,MACHAGUAY
ubigeo_reniec_object_040509,40509,ORCOPAMPA
ubigeo_reniec_object_040510,40510,PAMPACOLCA
ubigeo_reniec_object_040511,40511,TIPAN
ubigeo_reniec_object_040512,40512,URACA
ubigeo_reniec_object_040513,40513,UNON
ubigeo_reniec_object_040514,40514,VIRACO
ubigeo_reniec_object_040601,40601,CHUQUIBAMBA
ubigeo_reniec_object_040602,40602,ANDARAY
ubigeo_reniec_object_040603,40603,CAYARANI
ubigeo_reniec_object_040604,40604,CHICHAS
ubigeo_reniec_object_040605,40605,IRAY
ubigeo_reniec_object_040606,40606,SALAMANCA
ubigeo_reniec_object_040607,40607,YANAQUIHUA
ubigeo_reniec_object_040608,40608,RIO GRANDE
ubigeo_reniec_object_040701,40701,MOLLENDO
ubigeo_reniec_object_040702,40702,COCACHACRA
ubigeo_reniec_object_040703,40703,DEAN VALDIVIA
ubigeo_reniec_object_040704,40704,ISLAY
ubigeo_reniec_object_040705,40705,MEJIA
ubigeo_reniec_object_040706,40706,PUNTA DE BOMBON
ubigeo_reniec_object_040801,40801,COTAHUASI
ubigeo_reniec_object_040802,40802,ALCA
ubigeo_reniec_object_040803,40803,CHARCANA
ubigeo_reniec_object_040804,40804,HUAYNACOTAS
ubigeo_reniec_object_040805,40805,PAMPAMARCA
ubigeo_reniec_object_040806,40806,PUYCA
ubigeo_reniec_object_040807,40807,QUECHUALLA
ubigeo_reniec_object_040808,40808,SAYLA
ubigeo_reniec_object_040809,40809,TAURIA
ubigeo_reniec_object_040810,40810,TOMEPAMPA
ubigeo_reniec_object_040811,40811,TORO
ubigeo_reniec_object_050101,50101,AYACUCHO
ubigeo_reniec_object_050102,50102,ACOS VINCHOS
ubigeo_reniec_object_050103,50103,CARMEN ALTO
ubigeo_reniec_object_050104,50104,CHIARA
ubigeo_reniec_object_050105,50105,QUINUA
ubigeo_reniec_object_050106,50106,SAN JOSE DE TICLLAS
ubigeo_reniec_object_050107,50107,SAN JUAN BAUTISTA
ubigeo_reniec_object_050108,50108,SANTIAGO DE PISCHA
ubigeo_reniec_object_050109,50109,VINCHOS
ubigeo_reniec_object_050110,50110,TAMBILLO
ubigeo_reniec_object_050111,50111,ACOCRO
ubigeo_reniec_object_050112,50112,SOCOS
ubigeo_reniec_object_050113,50113,OCROS
ubigeo_reniec_object_050114,50114,PACAYCASA
ubigeo_reniec_object_050115,50115,JESUS NAZARENO
ubigeo_reniec_object_050201,50201,CANGALLO
ubigeo_reniec_object_050204,50204,CHUSCHI
ubigeo_reniec_object_050206,50206,LOS MOROCHUCOS
ubigeo_reniec_object_050207,50207,PARAS
ubigeo_reniec_object_050208,50208,TOTOS
ubigeo_reniec_object_050211,50211,MARIA PARADO DE BELLIDO
ubigeo_reniec_object_050301,50301,HUANTA
