"id","code","name"
624,141177336,GLICERIO GOMEZ IGARZA
625,241350636,GLOBAL INSTITUTE
626,241544121,GRAN BOLIVAR
627,240909697,GRAN CHAVIN
628,140690966,GUADALUPE
629,241125889,GUILLERMO ALMENARA MARTINS
630,140766766,GUSTAVO EDUARDO LANATTA LUJAN
631,141328988,HAQUIRA
632,141142108,HATUN SORAS
633,141165349,HECTOR VASQUEZ JIMENEZ
634,140719674,HERMANOS CARCAMO
635,140930230,HERMENEGILDO MIRANDA SEGOVIA
636,141214147,HEROES DE SIERRA LUMI
637,241412469,HESSEN
638,241450907,HIPOCRATES
639,240891622,HIPOLITO UNANUE-AREQUIPA
640,240416123,HIPOLITO UNANUE-HUARAZ
641,241124296,HIPOLITO UNANUE-SAN MARTIN
642,140695429,HONORIO DELGADO ESPINOZA
643,141331628,HUACCANA
644,140734731,HUAMACHUCO
645,141025691,HUANCANE
646,140688051,HUANCAVELICA
647,240814699,HUANCAYO
648,240814285,HUANDO
649,140671107,HUANTA
650,241225135,HUANUCO
651,140532226,HUARMACA
652,141065291,HUAYCAN
653,241066695,HUGO PESCE PESCETTO
654,241115203,HUMBERTO CAUWE
655,140934638,IBERIA-TAHUAMANU
656,240892281,IBEROAMERICANO
657,241469964,IBEROTEC
658,241185701,IDAT - PIURA 
659,241528751,IDAT - TARAPOTO
660,241159680,IDAT CHICLAYO
661,240702704,IDAT-LIMA
662,241124163,IDATUR
663,241062496,IGATUR
664,141027085,ILAVE
665,141195890,ILLIMO
666,241236926,ILP LA PONTIFICIA
667,241434166,INFONET
668,241210640,"INFORMÁTICA, COMPUTACIÓN Y CIENCIAS EMPRESARIALES - ICCE"
669,241101880,INFOTRONIC
670,241232131,INGENIERO CARLOS LISSON BEINGOLEA
671,141391739,INMACULADA CONCEPCION
672,241115682,INSTITUTO CIENTIFICO TECNOLOGICO DEL PERU - INCITEP
673,241175124,INSTITUTO DE ADMINISTRACION Y CONTABILIDAD IDAC
674,241248756,INSTITUTO DE DESARROLLO EMPRESARIAL Y ADMINISTRATIVO-IDEA
675,241528579,INSTITUTO DE FORMACION MINERA DEL PERU
676,241468131,INSTITUTO DE FORMACION Y ASESORAMIENTO PROFESIONAL - INFAP NOTRE DAME
677,241249234,INSTITUTO DE INVESTIGACION SOCIOECONOMICO LATINOAMERICANO - ISEL
678,241468347,INSTITUTO DE PROFESIONES EMPRESARIALES - INTECI
679,240702365,INSTITUTO PERUANO DE ADMINISTRACION DE EMPRESAS - IPAE-LIMA
680,241317619,INSTITUTO PERUANO DE ADMINISTRACION DE EMPRESAS IPAE-AREQUIPA
681,241351477,INSTITUTO PERUANO DE ADMINISTRACION DE EMPRESAS IPAE-CHICLAYO
682,241314400,INSTITUTO PERUANO DE ADMINISTRACION DE EMPRESAS IPAE-ICA
683,241320035,INSTITUTO PERUANO DE ADMINISTRACION DE EMPRESAS IPAE-IQUITOS
684,241616788,INSTITUTO PERUANO DE ADMINISTRACION DE EMPRESAS IPAE-PIURA
685,241115880,INSTITUTO PERUANO DE PUBLICIDAD
686,241127240,INSTITUTO SUPERIOR DE ADMINISTRACION Y DIRECCION DE EMPRESAS - ISADE
687,240702571,INSTITUTO TECNICO DE ADMINISTRACION DE EMPRESAS-ITAE
688,241437383,INTER EXPRESS
689,241445766,INTERAMERICANO
690,241066935,INTERNACIONAL
691,241468297,INTERNATIONAL AMERICAN COLLEGE HEADWAY COLLEGE
692,241236884,INTERNATIONAL AMERICAN COLLEGE I.A.C. 
693,240920637,INTERNATIONAL SYSTEM
694,241123439,INTERPRETACION Y TRADUCCION DE LIMA
695,241468123,IPEMEC 
696,240695510,IPSIDATA
697,241460633,ISA CHICLAYO
698,241185982,ISA INTEGRAL 
699,241111921,ISABEL LA CATOLICA-HUANUCO
700,241236769,ISABEL LA CATOLICA-PIURA
701,241350669,ISHOTUR
702,241328236,ISTEPSA
703,241231893,JACQUELINE
704,141102722,JAIME CERRON PALOMINO
705,140787325,JATUM YAUYOS
706,240794602,JAVIER PRADO
707,141175223,JAVIER PULGAR VIDAL
708,241182666,JESUS DIVINO
709,240886523,JHALEBET
710,140721688,JOAQUIN REATEGUI MEDINA
711,241248830,JOHN A. MACKAY
712,241250281,JOHN DEWEY 
713,241445709,JOHN F. KENNEDY
714,241126002,JOHN VON NEUMANN
715,141116177,JORGE BASADRE - ISLAY
716,141128156,JORGE BASADRE GROHMAN - TAMBOPATA
717,240493791,JORGE CHAVEZ
718,140803072,JORGE DESMAISON SEMINARIO
719,241162726,JOSAFAT ROEL PINEDA
720,140481218,JOSE ANTONIO ENCINAS 
721,140696039,JOSE ARNALDO SABOGAL DIEGUEZ
722,140481093,JOSE CARLOS MARIATEGUI - MARISCAL NIETO
723,241180884,JOSE CARLOS MARIATEGUI-TALARA
724,241249473,JOSE CRISAM
725,141385426,JOSE DOMINGO CHOQUEHUANCA
726,241065895,JOSE FELIX IGUAIN
727,140920116,JOSE MARIA ARGUEDAS - HUANCAYO
728,141145713,JOSE MARIA ARGUEDAS - LUCANAS
729,140450114,JOSE PARDO
730,241124593,JOSE SANTOS CHOCANO
731,241221035,JUAN BOSCO DE HUANUCO
732,141206671,JUAN ESTEBAN LOPEZ CRUZ
733,140681619,JUAN HUARIN
734,141180363,JUAN JOSE FARFAN CESPEDES
735,241183243,JUAN MEJIA BACA 
736,141065010,JUAN VELASCO ALVARADO
737,241407154,JUANA MARIA CONDESA
738,240846709,JUANJUI
739,140630467,JULI
740,140623082,JULIO CESAR TELLO
741,240815175,KHIPU
742,141359033,KIMBIRI
743,240356949,KOSMOS
744,141280668,LA CANTUTA
745,241114685,LA CATOLICA LIMA NORTE
746,241183326,LA CATOLICA-CHICLAYO
747,241351519,LA CATOLICA-CHOTA
748,241468644,LA FLORIDA DEL INCA
749,140814723,LA MERCED
750,140798090,LA OROYA
751,241204759,LA PONTIFICIA-ANDAHUAYLAS
752,241140185,LA PONTIFICIA-HUAMANGA
753,240745687,LA RECOLETA
754,140520197,LA SALLE
755,140719807,LA UNION
756,141148113,LAGUNAS
757,141172436,LAREDO
758,241000785,LATINOAMERICANO-SANTA
759,241244458,LATINOAMERICANO-TRUJILLO
760,241385509,LATINO-CUSCO
761,241067099,LATINO-LIMA
762,241124569,LATINO-SAN JUAN
763,241233253,LE CORDON BLEU PERU
764,241395193,LE GOURMET DEL PERU
765,241468651,LE GRAND GOURMET
766,241444876,LEONARDO DA VINCI-COMPUMATIC-TRUJILLO
767,141539543,LEONIDAS LOPEZ CHICAE
768,140814798,LIBERTAD - PATAZ
769,241250257,LIBERTADOR
770,241175207,LIBERTAD-TRUJILLO
771,241528595,LIDERES
772,240332510,LIMA
773,241123769,LINCOLN
774,141403559,LIRCAY
775,141180843,LIZARDO MONTERO FLORES
776,140767467,LONYA GRANDE
777,241126135,LORD BYRON
778,240702472,LOS LIBERTADORES
779,241317650,LOS LIDERES
780,141530971,LOS MOROCHUCOS
781,241174960,LOUIS PASTEUR-TRUJILLO
782,141180561,LUCIANO CASTILLO COLONNA
783,241393818,LUCRECIA PRADO VARGAS
784,140680959,LUIS E VALCARCEL
785,141180686,LUIS F. AGURTO OLAYA
786,140752469,LUIS FELIPE DE LAS CASAS GRIEVE
787,240911768,LUIS LUMIERE
788,141065176,LUIS NEGREIROS VEGA
789,240815183,LUIS PASTEUR-CUSCO
790,141355676,LURIN
791,141167923,MACHE
792,141024785,MACUSANI
793,241390434,MADRE DEL AMOR HERMOSO
794,241232214,MADRE JOSEFINA VANNINI
795,141249077,MAGDA PORTAL - CIENEGUILLA
796,141149459,MANOS UNIDAS
797,140934570,MANU
798,141198217,MANUEL ANTONIO HIERRO POZO
799,141065655,MANUEL AREVALO CACERES
800,140660936,MANUEL GONZALES PRADA
801,141155860,MANUEL JESUS DIAZ MURRUGARRA
802,240709550,MANUEL MESONES MURO - MASTER SYSTEM
803,140481226,MANUEL NUÑEZ BUTRON
804,141060110,MANUEL SCORZA TORRE
805,141064971,MANUEL SEOANE CORRALES
806,141016484,MANUEL YARLEQUE ESPINOZA
807,141276492,MAÑAZO
808,140814749,MARCO
809,241065770,MARIA DE LOS ANGELES CIMAS
810,241123926,MARIA ELENA MOYANO
811,240745679,MARIA MONTESSORI
812,241140268,MARIA PARADO DE BELLIDO-HUAMANGA
813,241124411,MARIA PARADO DE BELLIDO-SAN MARTIN
814,140478412,MARIA ROSARIO ARAOZ PINTO
815,141417203,MARIANO BONIN
816,241135334,MARIANO IBERICO RODRIGUEZ
817,140920769,MARIO GUTIERREZ LOPEZ
818,241582196,MARIO SAMAME BOGGIO
819,241126549,MARISCAL DOMINGO NIETO
820,140721696,MARISCAL RAMON CASTILLA
821,141122308,MASISEA
822,241124205,MASTER BYTE
823,241351451,MASTER'S
824,241468362,MATRIX 
825,140713305,MAX PLANCK
826,241183409,MAYSA
827,241115658,MEGATRONIC 
828,140936708,MESETA DE BOMBON
829,240702423,METROPOLITANO
830,240920694,MI PERU
831,141065051,MISIONEROS MONFORTIANOS
832,241143023,MODERN SYSTEMS
833,140790758,MONSEFU
834,140797126,MONSEÑOR JULIO GONZALES RUIZ
835,241115492,MONTESSORI
836,141208073,MORROPON
837,140669549,MOTUPE
838,241391713,MOYOBAMBA
839,241528181,MUCHIK
840,141025824,MUÑANI
841,140332361,NACIONES UNIDAS 
842,140713339,NARANJILLO
843,141042571,NARCISO VILLANUEVA MANZO
844,141116557,NASCA
845,241026541,NAZARET
846,140674622,NESTOR SAMUEL MARTOS GARRIDO
847,141614262,NICANOR MUJICA ALVAREZ CALDERON
848,241066091,NICOLAS COPERNICO 
849,241113851,NINA DESIGN
850,140521682,NOR ORIENTAL DE LA SELVA
851,241114339,NORBERT WIENER
852,241469949,NORMEDIC - CAJAMARCA
853,241248954,NUESTRA SEÑORA DE MONTSERRAT
854,240605238,NUESTRA SEÑORA DEL CARMEN-LIMA
855,241179191,NUESTRA SEÑORA DEL CARMEN-TALARA
856,249062610,NUESTRO SEÑOR DE HUAMANTANGA
857,241328046,NUEVA AMERICA
858,140622365,NUEVA ESPERANZA
859,241210699,NUEVA TECNOLOGIA EDUCATIVA-NOVATEC
860,241351584,NUEVO MILENIO
861,141348697,NUEVO OCCORO
862,241316637,NUEVO PACHACUTEC
863,140669515,OLMOS
864,141127349,OMATE
865,241115807,OPTICA Y OPTOMETRIA
866,241115849,ORSON WELLES
867,241123470,ORVAL
868,240737544,OTTO TONSMANN
869,141166560,OTUZCO
870,140684092,OXAPAMPA
871,141065218,OYON
872,141379171,PABLO BUTZ
873,241249390,PABLO CASALS
874,141065697,PACARAN
875,141124833,PACARAOS
876,241186188,PACIFICO NORTE
877,141121789,PADRE ABAD
878,140724708,PAIJAN
879,140714451,PALPA
880,140743336,PAMPAS-TAYACAJA
881,241141241,PARACAS SISTEMS 
882,140575746,PASCO
883,140814863,PASCUAL SACO Y OLIVEROS
884,141145002,PAUCAR DEL SARASARA
885,140744235,PAUCARTAMBO
886,241066570,PAUL MULLER
887,141389949,PAZOS
888,140481143,PEDRO A. DEL AGUILA HIDALGO
889,140606475,PEDRO ORTIZ MONTOYA
890,140481085,PEDRO P. DIAZ
891,141023514,PEDRO VILCAPAZA
892,241064450,PERU
893,241526052,PERU - CATOLICA
894,240454033,PERU FRANCIA (PERU)
895,241124361,PERU PACIFICO
896,240702373,PERUANO ALEMAN
897,241117431,PERUANO CANADIENSE
898,241123157,PERUANO DE ARTE Y DISEÑO
899,241468073,PERUANO DE CHEFS
900,241115856,PERUANO DE MARKETING
901,241114768,PERUANO DE SISTEMAS SISE
902,141274364,PERUANO ESPAÑOL
903,140671115,PERU-COREA DEL SUR
904,140568154,PERU-JAPON
905,140937417,PICHANAKI
906,140563460,PISCO
907,241395771,PRODUCE Y EXPORTA
908,241113927,PROTESIS DENTAL
909,141175454,PUERTO INCA
910,141249796,PUERTO LIBRE
911,141303502,PURUS
912,141351527,QUEROCOTO
913,141065259,RAMIRO PRIALE PRIALE
914,140697722,RAMON COPAJA
915,240928689,REAL SAN FELIPE 
916,140814970,RECUAY
917,241607647,REDEMPTORIS MATER
918,241385566,REGIONAL DEL SUR
919,240669309,REPUBLICA ARGENTINA
920,140626192,REPUBLICA FEDERAL DE ALEMANIA
921,241147222,REYNA DE LAS AMERICAS
922,240914382,RICARDO PALMA
923,141016286,RICARDO RAMOS PLATA
924,141175371,RICARDO SALINAS VARA
925,141001783,RIO SANTA
926,140675868,RIOJA
927,241233170,ROBERT OWEN
928,241114529,ROCHDALE
929,141377126,RODRIGO SALAZAR PALACIOS
930,140814913,RODRIGUEZ DE MENDOZA
931,241000819,ROSA MERINO CENTER
932,141389956,RUBEN MARAVI ROMANI
933,241539840,RUDOLF DIESEL
934,241468032,S&D 
935,241122951,SABIO NACIONAL ANTUNEZ DE MAYOLO-TELESUP
936,241113687,SALESIANO
937,241203884,SALUD Y BELLEZA
938,140815134,SAN AGUSTIN - JAEN
939,240928903,SAN AGUSTIN-ABANCAY
940,240608232,SAN AGUSTIN-ICA
941,241115963,SAN AGUSTIN-LIMA
942,140560615,SAN ANDRES - AYABACA
943,241350610,SAN ANDRES-LIMA
944,241381771,SAN ANTONIO
945,141364678,SAN ANTONIO DE PADUA
946,241212067,SAN EDUARDO
947,240891895,SAN FELIPE
948,241153931,SAN FRANCISCO
949,141065614,SAN FRANCISCO DE ASIS - LIMA
950,240920751,SAN FRANCISCO DE ASIS-HUANCAYO
951,140680769,SAN IGNACIO
952,140697276,SAN IGNACIO DE LOYOLA - JUNIN
953,240702407,SAN IGNACIO DE LOYOLA-LIMA
954,241123637,SAN IGNACIO DE MONTERRICO-SIDEM
955,241380310,SAN IGNACIO DE PEDRALBES
956,241185867,SAN ISIDRO DE PIURA
957,241114743,SAN JAVIER DEL MARAÑON
958,141389980,SAN JOSE
959,240413518,SAN JOSE MARELLO
960,240815043,SAN JOSE ORIOL 
961,141350982,SAN JUAN-VILCASHUAMAN
962,240356931,SAN JUAN-SULLANA
963,241582162,SAN JUAN BAUTISTA LA SALLE
964,241157437,SAN JUAN BOSCO
965,141028919,SAN JUAN DEL ORO
966,141392695,SAN LORENZO
967,141101195,SAN LUIS-CARLOS FERMIN FITZCARRALD
968,240702464,SAN LUIS-TRUJILLO
969,241127281,SAN LUIS MARIA DE MONTFORT
970,140849364,SAN MARCOS - HUARI
971,140653493,SAN MARCOS DISTRITO DE SAN MARCOS
972,240607341,SAN MARCOS-LIMA
973,241446772,SAN MARCOS-TRUJILLO
974,140937656,SAN MARTIN DE PANGOA
975,241185503,SAN MARTIN DE PORRAS
976,141393800,SAN NICOLAS
977,240785907,SAN PABLO
978,141313402,SAN PEDRO - CORONGO
979,241000736,SAN PEDRO -CHIMBOTE
980,141350404,SAN PEDRO DE CHURCAMPA
981,241239508,SAN PEDRO DEL MAR
982,141065093,SAN PEDRO DEL VALLE DE MALA
983,240736264,SAN PEDRO-HUANCAYO
984,141341759,SAN SALVADOR
985,241100031,SAN SANTIAGO 
986,241468198,SAN VICENTE DE PAUL
987,140732792,SANGARARA
988,241185669,SANTA ANGELA
989,241528561,SANTA CRUZ
990,141351956,SANTA LUCIA - LAMPA
991,240925065,SANTA LUCIA-TARMA
992,241249739,SANTA LUZMILA
993,241186022,SANTA MARIA DE LOS ANGELES - CIMAS
994,141389972,SANTA MARIA DE NIEVA
995,140814343,SANTA MARIA MAGDALENA
996,241183433,SANTA MARIA MAZZARELLO
997,141580034,SANTA ROSA - MELGAR (PUNO)
998,241000850,SANTA ROSA DE LIMA-CHIMBOTE
999,241124510,SANTA ROSA DE LIMA-HUAURA
1000,241123843,SANTA ROSA DE LIMA-LIMA
1001,241232974,SANTA ROSA-LIMA
1002,241180520,SANTA URSULA
1003,140479048,SANTIAGO ANTUNEZ DE MAYOLO
1004,240898189,SANTIAGO RAMON Y CAJAL
1005,240699595,SANTO CRISTO DE BAGAZAN
1006,141016443,SANTO DOMINGO DE GUZMAN - MORROPÓN
1007,141349943,SANTO DOMINGO DE GUZMAN - SUCRE
1008,240669291,SANTO TORIBIO DE MOGROVEJO
1009,141369792,SANTOS VILLALOBOS HUAMAN
1010,140795914,SAUSA
1011,241536606,SECOMTUR
1012,241124403,SELENE 
1013,241314137,SELVA SYSTEM
1014,241114495,SEMINARIO BIBLICO ANDINO
1015,241115336,SEMINARIO EVANGELICO DE LIMA
1016,241238922,SENCICO AREQUIPA
1017,241225168,SENCICO CHICLAYO
1018,241200864,SENCICO CUSCO
1019,241236801,SENCICO PIURA
1020,241445006,SENCICO TRUJILLO
1021,241123512,SENCICO-LIMA
1022,241111962,SEÑOR DE BURGOS
1023,141180405,SEÑOR DE CHOCAN
1024,141060425,SEÑOR DE GUALAMITA
1025,141101641,SEÑOR DE LA DIVINA MISERICORDIA
1026,141359041,SEÑOR DE LOCUMBA
1027,241313667,SEÑOR DE PUMALLUCAY
1028,241351535,SERGIO BERNALES - CHOTA
1029,241124312,SERGIO BERNALES GARCIA-CAÑETE
1030,241124791,SERGIO BERNALES GARCIA-HUARAL
1031,241135342,SERGIO BERNALES-CAJAMARCA
1032,241115567,SERGIO BERNALES-LIMA
1033,241208685,SIGMUND FREUD
1034,241395177,SIGNOS DE FE
1035,140597237,SIMON BOLIVAR - CALLAO
1036,141180728,SIMON BOLIVAR - PAITA
1037,141249192,SIMON SANCHEZ REYES
1038,241127364,SISTEMAS DEL SUR
1039,241115922,SISTEMAS PERU
1040,241117548,SISTEMAS Y ADMINISTRACION MODERNA - ESSAM 
1041,241468115,SKILL COM 
1042,241185941,SOL DEL NORTE
1043,241341619,SOUTHERN TECHNOLOGICAL INSTITUTE
1044,241156884,STANFORD
1045,241351493,STENDHAL
1046,140584722,SUIZA
1047,140622860,SULLANA
1048,241185826,TALLAN
1049,140814848,TAURIJA
1050,241114818,TECCEN 
1051,240914473,TEC-CENTRO DE CAPACITACION TECNICA
1052,240920785,TECNICOS EN COSMETOLOGIA SISTEMA Y BELLEZA - TECSYB
1053,241232776,TECNIMEDIA 
1054,240920512,TECNOFUTURO 
1055,241424647,TECNOLOGÍA E INFORMÁTICA DEL SUR
1056,241468289,TECNOLOGICO DE ESTUDIOS ADMINISTRATIVOS - ISEA
1057,241468255,TECNOLOGICO DE LIBRE COMERCIO SAN JOSE DEL SUR
1058,240605253,TECNOLOGICO DE LIMA - INSTTEL
1059,241249275,TECNOTRONIC
1060,241390616,TECNOVA
1061,241585819,TECSEL
1062,241115096,TECSUP NO.1-LIMA
1063,240891689,TECSUP NO.2-AREQUIPA
1064,241375815,TECSUP TRUJILLO
1065,241238963,TEKNO'S 
1066,140936096,TEODORO RIVERA TAYPE
1067,241407147,TEPNUM
1068,241031236,THOMAS JEFFERSON
1069,141058650,TICRAPO
1070,141175413,TINYASH
1071,141384486,TODAS LAS ARTES
1072,241204866,TOKIO TARAPOTO
1073,240817577,TOKIO-CORONEL PORTILLO
1074,241221969,TORIBIO RODRIGUEZ DE MENDOZA
1075,241114842,TOULOUSE LAUTREC
1076,241350628,TRENTINO JUAN PABLO II DE MANCHAY
1077,241600519,TRIAL 
1078,241123751,TRILCE
1079,140588012,TRUJILLO
1080,140918136,TSAMAJAIN
1081,241355668,TUINEN STAR
1082,241158534,TUMAN
1083,140481127,TUPAC AMARU
1084,241345065,TURISMO SAGRADOS CORAZONES DE AREQUIPA
1085,240702654,TUSAN
1086,240914325,UCAYALI
1087,241351444,UNIBACT
1088,241124643,UNICENTER- UNIVERSAL INFORMATIC CENTER
1089,240695502,UNITEK-AREQUIPA 
1090,241425008,UNITEK-CHINCHA
1091,240886986,UNITEK-ICA 
1092,240697961,UNITEK-ILO
1093,241026822,UNITEK-JULIACA
1094,241024470,UNITEK-PUNO
1095,241215540,UNITEK-TACNA 
1096,240933994,URUSAYHUA
1097,140741744,UTCUBAMBA
1098,141345115,VALLE DE TAMBO
1099,241124437,VALLE GRANDE
1100,141327295,VELILLE
1101,140905349,VICENTE FERRER
1102,140508473,VICTOR ALVAREZ HUAPAYA
1103,140690545,VICTOR ANDRES BELAUNDE - SANTIAGO DE CHUCO
1104,241250091,VICTOR ANDRES BELAUNDE-LIMA
1105,140757880,VICTOR RAUL HAYA DE LA TORRE-TRUJILLO
1106,140644013,VICTOR RAUL HAYA DE LA TORRE-BARRANCA
1107,140674614,VICUS
1108,140929497,VILCABAMBA
1109,140679779,VILCANOTA
1110,141065333,VILLA MARIA
1111,141403575,VIRGEN DE COCHARCAS - ANGARAES
1112,241346626,VIRGEN DE COCHARCAS-JAUJA
1113,241351550,VIRGEN DE COPACABANA
1114,141001940,VIRGEN DE GUADALUPE-SANTA
1115,241250133,VIRGEN DE GUADALUPE-LIMA
1116,141396217,VIRGEN DE LA NATIVIDAD
1117,240847277,VIRGEN DE LAS NIEVES
1118,140757112,VIRGEN DEL ROSARIO
1119,241396993,VIRGINIA HENDERSON
1120,141193135,VIRU
1121,241468271,VIVAL
1122,241446434,VON HUMBOLDT
1123,241472257,WALTER PEÑALOZA RAMELLA
1124,241249952,WATERFORD
1125,241113695,WERNHER VON BRAUN
1126,241461334,WILLIAM BOEING
1127,241115575,YACHAY WASI
1128,141345073,YANQUE
1129,141225325,YATRAYWASI
1130,141396290,ZEPITA
1131,160000022,UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA
1132,160000007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA
1133,160000075,UNIVERSIDAD NACIONAL AMAZÓNICA DE MADRE DE DIOS
1134,160000026,UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN
1135,160000016,UNIVERSIDAD NACIONAL DE CAJAMARCA
1136,160000025,UNIVERSIDAD NACIONAL DE EDUCACIÓN E.G.V.
1137,160000051,UNIVERSIDAD NACIONAL DE HUANCAVELICA
1138,160000006,UNIVERSIDAD NACIONAL DE INGENIERÍA
1139,160000011,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA
1140,160000095,UNIVERSIDAD NACIONAL DE MOQUEGUA
1141,160000013,UNIVERSIDAD NACIONAL DE PIURA
1142,160000005,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN
1143,160000003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO
1144,160000002,UNIVERSIDAD NACIONAL DE SAN CRISTÓBAL DE HUAMANGA
1145,160000034,UNIVERSIDAD NACIONAL DE SAN MARTÍN
1146,160000004,UNIVERSIDAD NACIONAL DE TRUJILLO
1147,160000041,UNIVERSIDAD NACIONAL DE TUMBES
1148,160000035,UNIVERSIDAD NACIONAL DE UCAYALI
1149,160000012,UNIVERSIDAD NACIONAL DEL ALTIPLANO
1150,160000027,UNIVERSIDAD NACIONAL DEL CALLAO
1151,160000010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ
1152,160000042,UNIVERSIDAD NACIONAL DEL SANTA
1153,160000021,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
1154,160000023,UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN
1155,160000084,UNIVERSIDAD NACIONAL INTERCULTURAL DE LA AMAZONÍA
1156,160000032,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN
1157,160000028,UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN
1158,160000089,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS
1159,160000001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
1160,160000077,UNIVERSIDAD NACIONAL MICAELA BASTIDAS DE APURÍMAC
1161,160000031,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO
1162,160000009,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA
1163,160000033,UNIVERSIDAD NACIONAL SANTIAGO ANTÚNEZ DE MAYOLO
1164,160000088,UNIVERSIDAD NACIONAL TECNOLÓGICA DEL CONO SUR DE LIMA
1165,160000076,UNIVERSIDAD NACIONAL TORIBIO RODRÍGUEZ DE MENDOZA DE AMAZONAS
1166,260000064,ASOCIACIÓN UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA
1167,260000501,FACULTAD DE TEOLOGÍA PONTIFICIA Y CIVIL DE LIMA
1168,260000008,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ
1169,260000087,UNIVERSIDAD ADA A BYRON
1170,260000059,UNIVERSIDAD ALAS PERUANAS
1171,260000039,UNIVERSIDAD ANDINA DEL CUSCO
1172,260000036,UNIVERSIDAD ANDINA NESTOR CÁCERES VELÁSQUEZ
1173,260000080,UNIVERSIDAD ANTONIO RUÍZ DE MONTOYA
1174,260000096,UNIVERSIDAD AUTÓNOMA DEL PERÚ
1175,260000015,UNIVERSIDAD CATÓLICA DE SANTA MARÍA
1176,260000074,UNIVERSIDAD CATÓLICA DE TRUJILLO BENEDICTO XVI
1177,260000053,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE
1178,260000062,UNIVERSIDAD CATÓLICA SAN PABLO
1179,260000069,UNIVERSIDAD CATÓLICA SANTO TORIBIO DE MOGROVEJO
1180,260000071,UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE
1181,260000050,UNIVERSIDAD CIENTÍFICA DEL PERÚ
1182,260000068,UNIVERSIDAD CIENTÍFICA DEL SUR
1183,260000067,UNIVERSIDAD CONTINENTAL
1184,260000097,UNIVERSIDAD DE CIENCIAS Y HUMANIDADES
1185,260000047,UNIVERSIDAD DE HUÁNUCO
1186,260000018,UNIVERSIDAD DE LIMA
1187,260000029,UNIVERSIDAD DE PIURA
1188,260000019,UNIVERSIDAD DE SAN MARTÍN DE PORRES
1189,260000017,UNIVERSIDAD DEL PACÍFICO
1190,260000079,UNIVERSIDAD ESAN
1191,260000020,UNIVERSIDAD FEMENINA DEL SAGRADO CORAZÓN
1192,260000024,UNIVERSIDAD INCA GARCILASO DE LA VEGA
1193,260000100,UNIVERSIDAD JAIME BAUSATE Y MEZA
1194,260000048,UNIVERSIDAD JOSÉ CARLOS MARIÁTEGUI
1195,260000104,UNIVERSIDAD LE CORDON BLEU
1196,260000082,UNIVERSIDAD PARA EL DESARROLLO ANDINO
1197,260000044,UNIVERSIDAD PARTICULAR DE CHICLAYO
1198,260000105,UNIVERSIDAD PARTICULAR DE HUANCAYO FRANKLIN ROOSEVELT
1199,260000014,UNIVERSIDAD PERUANA CAYETANO HEREDIA
1200,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS
1201,260000081,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMÁTICA
1202,260000093,UNIVERSIDAD PERUANA DE INTEGRACIÓN GLOBAL
1203,260000078,UNIVERSIDAD PERUANA DE LAS AMÉRICAS
1204,260000102,UNIVERSIDAD PERUANA DEL CENTRO
1205,260000094,UNIVERSIDAD PERUANA DEL ORIENTE
1206,260000037,UNIVERSIDAD PERUANA LOS ANDES
1207,260000092,UNIVERSIDAD PERUANA SIMÓN BOLIVAR
1208,260000038,UNIVERSIDAD PERUANA UNIÓN
1209,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO
1210,260000070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO
1211,260000103,UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA
1212,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO
1213,260000063,UNIVERSIDAD PRIVADA DE ICA
1214,260000107,UNIVERSIDAD PRIVADA DE LAMBAYEQUE
1215,260000086,UNIVERSIDAD PRIVADA DE PUCALLPA
1216,260000043,UNIVERSIDAD PRIVADA DE TACNA
1217,260000090,UNIVERSIDAD PRIVADA DE TRUJILLO
1218,260000055,UNIVERSIDAD PRIVADA DEL NORTE
1219,260000099,UNIVERSIDAD PRIVADA JUAN MEJÍA BACA
1220,260000049,UNIVERSIDAD PRIVADA MARCELINO CHAMPAGNAT
