"id","code","name"
1,11016,CIENCIAS DE LA ADMINISTRACION AEROESPACIAL
2,21016,ADMINISTRACIÓN Y CIENCIAS POLICIALES
3,11026,CIENCIAS MILITARES
4,11036,CIENCIAS ADMINISTRATIVAS MARÍTIMAS
5,21015,ADMINISTRACIÓN Y CIENCIAS POLICIALES
6,11055,FUERZAS ESPECIALES
7,11115,SEGURIDAD E INSTRUCCIÓN MILITAR
8,11045,DEFENSA AÉREA
9,531015,AEROFOTOGRAFÍA
10,414015,METEOROLOGÍA
11,525025,ELECTRONICA AERONÁUTICA
12,526045,MANTENIMIENTO DE AERONAVES
13,331025,ADMINISTRACIÓN
14,11075,INTELIGENCIA
15,512025,SISTEMAS DE TELECOMUNICACIONES
16,441125,INFORMÁTICA
17,526055,MANTENIMIENTO DE ESTRUCTURAS
18,526095,"MANTENIMIENTO DE MOTORES, HÉLICES Y UNIDADES DE POTENCIA AUXILIAR"
19,526115,MANTENIMIENTO Y OPERACIÓN DE ARMAMENTO Y EQUIPOS AUXILIARES
20,526105,"MANTENIMIENTO DE EQUIPOS DE APOYO TERRESTRE, VEHÍCULOS MOTORIZADOS Y CONTRAINCENDIO"
21,531025,CONSTRUCCIÓN CIVIL
22,342075,FINANZAS
23,331015,ABASTECIMIENTO
24,714035,ENFERMERÍA TÉCNICA
25,716015,FARMACIA
26,224045,MÚSICA
27,524015,ELECTRICIDAD
28,525015,ELECTRÓNICA
29,714035,ENFERMERÍA TÉCNICA
30,11015,ARMAS SUBMARINAS
31,11025,ARTILLERÍA
32,11035,CAPITANÍA Y GUARDACOSTAS
33,413015,HIDROGRAFÍA Y NAVEGACIÓN
34,11065,INFANTERÍA DE MARINA
35,11075,INTELIGENCIA
36,11085,MANIOBRAS
37,526125,MÁQUINAS NAVALES
38,526145,MECÁNICA AERONAVAL
39,526205,MOTORES
40,11095,OPERACIONES ESPECIALES
41,11105,POLICÍA NAVAL
42,441145,PROCESAMIENTO DE DATOS
43,337025,SECRETARIADO EJECUTIVO
44,11125,MANUEL JESUS DIAZ MURRUGARRA
45,512075,MANUEL MESONES MURO - MASTER SYSTEM
46,714035,MANUEL NUÑEZ BUTRON
47,526135,MANUEL SCORZA TORRE
48,526165,MANUEL SEOANE CORRALES
49,526085,MANUEL YARLEQUE ESPINOZA
50,512065,MAÑAZO
51,526185,MARCO
52,526035,MARIA DE LOS ANGELES CIMAS
53,611035,MARIA ELENA MOYANO
54,321015,MARIA MONTESSORI
55,331025,MARIA PARADO DE BELLIDO-HUAMANGA
56,224045,MARIA PARADO DE BELLIDO-SAN MARTIN
57,332125,MARIA ROSARIO ARAOZ PINTO
58,441095,MARIANO BONIN
59,531055,MARIANO IBERICO RODRIGUEZ
60,223015,MARIO GUTIERREZ LOPEZ
61,121065,MARIO SAMAME BOGGIO
62,225015,MARISCAL DOMINGO NIETO
63,222115,MARISCAL RAMON CASTILLA
64,225025,MASISEA
65,222075,MASTER BYTE
66,221015,MASTER'S
67,151015,MATRIX
68,221015,MAX PLANCK
69,151015,MAYSA
70,221035,MEGATRONIC
71,221015,MESETA DE BOMBON
72,151015,METROPOLITANO
73,151015,MI PERU
74,221015,MISIONEROS MONFORTIANOS
75,151015,MODERN SYSTEMS
76,221015,MONSEFU
77,151045,MONSEÑOR JULIO GONZALES RUIZ
78,224045,MONTESSORI
79,221015,MORROPON
80,224045,MOTUPE
81,224015,MOYOBAMBA
82,151045,MUCHIK
83,224035,MUÑANI
84,224065,NACIONES UNIDAS
85,222095,NARANJILLO
86,222125,NARCISO VILLANUEVA MANZO
87,151045,NASCA
88,224045,NAZARET
89,151015,NESTOR SAMUEL MARTOS GARRIDO
90,221015,NICANOR MUJICA ALVAREZ CALDERON
91,224035,NICOLAS COPERNICO
92,221015,NINA DESIGN
93,224045,NOR ORIENTAL DE LA SELVA
94,225015,NORBERT WIENER
95,151015,NORMEDIC - CAJAMARCA
96,224035,NUESTRA SEÑORA DE MONTSERRAT
97,151035,NUESTRA SEÑORA DEL CARMEN-LIMA
98,223025,NUESTRA SEÑORA DEL CARMEN-TALARA
99,221015,NUESTRO SEÑOR DE HUAMANTANGA
100,221015,NUEVA AMERICA
101,224045,NUEVA ESPERANZA
102,225015,NUEVA TECNOLOGIA EDUCATIVA-NOVATEC
103,151015,NUEVO MILENIO
104,221015,NUEVO OCCORO
105,151015,NUEVO PACHACUTEC
106,221015,OLMOS
107,221015,OMATE
108,151025,OPTICA Y OPTOMETRIA
109,151045,ORSON WELLES
110,224035,ORVAL
111,221015,OTTO TONSMANN
112,223015,OTUZCO
113,222125,OXAPAMPA
114,151015,OYON
115,224015,PABLO BUTZ
116,223015,PABLO CASALS
117,224025,PACARAN
118,151025,PACARAOS
119,151055,PACIFICO NORTE
120,224035,PADRE ABAD
121,224045,PAIJAN
122,224055,PALPA
123,224065,PAMPAS-TAYACAJA
124,224075,PARACAS SISTEMS
125,223015,PASCO
126,151015,PASCUAL SACO Y OLIVEROS
127,224045,PAUCAR DEL SARASARA
128,151045,PAUCARTAMBO
129,224045,PAUL MULLER
130,221015,PAZOS
131,151015,PEDRO A. DEL AGUILA HIDALGO
132,223015,PEDRO ORTIZ MONTOYA
133,224045,PEDRO P. DIAZ
134,151015,PEDRO VILCAPAZA
135,224045,PERU
136,224045,PERU - CATOLICA
137,151045,PERU FRANCIA (PERU)
138,224035,PERU PACIFICO
139,221015,PERUANO ALEMAN
140,224045,PERUANO CANADIENSE
141,223015,PERUANO DE ARTE Y DISEÑO
142,224045,PERUANO DE CHEFS
143,224045,PERUANO DE MARKETING
144,221015,PERUANO DE SISTEMAS SISE
145,151015,PERUANO ESPAÑOL
146,224045,PERU-COREA DEL SUR
147,221015,PERU-JAPON
148,151045,PICHANAKI
149,221015,PISCO
150,151015,PRODUCE Y EXPORTA
151,223015,PROTESIS DENTAL
152,224045,PUERTO INCA
153,221015,PUERTO LIBRE
154,225015,PURUS
155,151015,QUEROCOTO
156,121015,RAMIRO PRIALE PRIALE
157,112015,RAMON COPAJA
158,121095,REAL SAN FELIPE
159,121055,RECUAY
160,121065,REDEMPTORIS MATER
161,121075,REGIONAL DEL SUR
162,224045,REPUBLICA ARGENTINA
163,112015,REPUBLICA FEDERAL DE ALEMANIA
164,121015,REYNA DE LAS AMERICAS
165,121025,RICARDO PALMA
166,111015,RICARDO RAMOS PLATA
167,112015,RICARDO SALINAS VARA
168,121015,RIO SANTA
169,121025,RIOJA
170,111025,ROBERT OWEN
171,112025,ROCHDALE
172,121095,RODRIGO SALAZAR PALACIOS
173,121015,RODRIGUEZ DE MENDOZA
174,121025,ROSA MERINO CENTER
175,121025,RUBEN MARAVI ROMANI
176,131015,RUDOLF DIESEL
177,111015,S&D
178,112015,SABIO NACIONAL ANTUNEZ DE MAYOLO-TELESUP
179,121055,SALESIANO
180,121065,SALUD Y BELLEZA
181,121075,SAN AGUSTIN - JAEN
182,121085,SAN AGUSTIN-ABANCAY
183,121015,SAN AGUSTIN-ICA
184,131015,SAN AGUSTIN-LIMA
185,111015,SAN ANDRES - AYABACA
186,121035,SAN ANDRES-LIMA
187,112015,SAN ANTONIO
188,121085,SAN ANTONIO DE PADUA
189,121015,SAN EDUARDO
190,131015,SAN FELIPE
191,121095,SAN FRANCISCO
192,112015,SAN FRANCISCO DE ASIS - LIMA
193,121015,SAN FRANCISCO DE ASIS-HUANCAYO
194,121025,SAN IGNACIO
195,111015,SAN IGNACIO DE LOYOLA - JUNIN
196,111015,SAN IGNACIO DE LOYOLA-LIMA
197,112015,SAN IGNACIO DE MONTERRICO-SIDEM
198,121075,SAN IGNACIO DE PEDRALBES
199,121085,SAN ISIDRO DE PIURA
200,121095,SAN JAVIER DEL MARAÑON
201,121015,SAN JOSE
202,121025,SAN JOSE MARELLO
203,131015,SAN JOSE ORIOL
204,111015,SAN JUAN-VILCASHUAMAN
205,111025,SAN JUAN-SULLANA
206,121035,SAN JUAN BAUTISTA LA SALLE
207,112015,SAN JUAN BOSCO
208,112025,SAN JUAN DEL ORO
209,121075,SAN LORENZO
210,121085,SAN LUIS-CARLOS FERMIN FITZCARRALD
211,199015,SAN LUIS-TRUJILLO
212,121015,SAN LUIS MARIA DE MONTFORT
213,121025,SAN MARCOS - HUARI
214,131015,SAN MARCOS DISTRITO DE SAN MARCOS
215,111015,SAN MARCOS-LIMA
216,112015,SAN MARCOS-TRUJILLO
217,121055,SAN MARTIN DE PANGOA
218,121075,SAN MARTIN DE PORRAS
219,121015,SAN NICOLAS
220,121025,SAN PABLO
221,131015,SAN PEDRO - CORONGO
222,112015,SAN PEDRO -CHIMBOTE
223,121085,SAN PEDRO DE CHURCAMPA
224,111015,SAN PEDRO DEL MAR
225,112015,SAN PEDRO DEL VALLE DE MALA
226,121075,SAN PEDRO-HUANCAYO
227,121085,SAN SALVADOR
228,121015,SAN SANTIAGO
229,121025,SAN VICENTE DE PAUL
230,131015,SANGARARA
231,112015,SANTA ANGELA
232,112015,SANTA CRUZ
233,121015,SANTA LUCIA - LAMPA
234,121025,SANTA LUCIA-TARMA
235,131015,SANTA LUZMILA
236,121025,SANTA MARIA DE LOS ANGELES - CIMAS
237,131015,SANTA MARIA DE NIEVA
238,111015,SANTA MARIA MAGDALENA
239,121095,SANTA MARIA MAZZARELLO
240,611035,SANTA ROSA - MELGAR (PUNO)
241,222125,SANTA ROSA DE LIMA-CHIMBOTE
242,812015,SANTA ROSA DE LIMA-HUAURA
243,111015,SANTA ROSA DE LIMA-LIMA
244,112015,SANTA ROSA-LIMA
245,121015,SANTA URSULA
246,121025,SANTIAGO ANTUNEZ DE MAYOLO
247,121075,SANTIAGO RAMON Y CAJAL
248,121085,SANTO CRISTO DE BAGAZAN
249,131015,SANTO DOMINGO DE GUZMAN - MORROPÓN
250,112015,SANTO DOMINGO DE GUZMAN - SUCRE
251,121015,SANTO TORIBIO DE MOGROVEJO
252,121025,SANTOS VILLALOBOS HUAMAN
253,111015,SAUSA
254,112015,SECOMTUR
255,131015,SELENE
256,131015,SELVA SYSTEM
257,111015,SEMINARIO BIBLICO ANDINO
258,121015,SEMINARIO EVANGELICO DE LIMA
259,112015,SENCICO AREQUIPA
260,121015,SENCICO CHICLAYO
261,131015,SENCICO CUSCO
262,111025,SENCICO PIURA
263,112025,SENCICO TRUJILLO
264,121055,SENCICO-LIMA
265,121015,SEÑOR DE BURGOS
266,112025,SEÑOR DE CHOCAN
267,121095,SEÑOR DE GUALAMITA
268,121015,SEÑOR DE LA DIVINA MISERICORDIA
269,121025,SEÑOR DE LOCUMBA
270,131015,SEÑOR DE PUMALLUCAY
271,121055,SERGIO BERNALES - CHOTA
272,199015,SERGIO BERNALES GARCIA-CAÑETE
273,121015,SERGIO BERNALES GARCIA-HUARAL
274,131015,SERGIO BERNALES-CAJAMARCA
275,121025,SERGIO BERNALES-LIMA
276,111015,SIGMUND FREUD
277,121035,SIGNOS DE FE
278,121055,SIMON BOLIVAR - CALLAO
279,121075,SIMON BOLIVAR - PAITA
280,121085,SIMON SANCHEZ REYES
281,121015,SISTEMAS DEL SUR
282,121025,SISTEMAS PERU
283,112015,SISTEMAS Y ADMINISTRACION MODERNA - ESSAM
284,121025,SKILL COM
285,112025,SOL DEL NORTE
286,121095,SOUTHERN TECHNOLOGICAL INSTITUTE
287,121055,STANFORD
288,111015,STENDHAL
289,121065,SUIZA
290,121075,SULLANA
291,121015,TALLAN
292,131015,TAURIJA
293,121055,TECCEN
294,121025,TEC-CENTRO DE CAPACITACION TECNICA
295,131015,TECNICOS EN COSMETOLOGIA SISTEMA Y BELLEZA - TECSYB
296,111015,TECNIMEDIA
297,112015,TECNOFUTURO
298,121055,TECNOLOGÍA E INFORMÁTICA DEL SUR
299,121065,TECNOLOGICO DE ESTUDIOS ADMINISTRATIVOS - ISEA
300,121085,TECNOLOGICO DE LIBRE COMERCIO SAN JOSE DEL SUR
301,199015,TECNOLOGICO DE LIMA - INSTTEL
302,121015,TECNOTRONIC
303,131015,TECNOVA
304,111015,TECSEL
305,112015,TECSUP NO.1-LIMA
306,121015,TECSUP NO.2-AREQUIPA
307,121055,TECSUP TRUJILLO
308,121065,TEKNO'S
309,121075,TEODORO RIVERA TAYPE
310,121085,TEPNUM
311,131015,THOMAS JEFFERSON
312,121015,TICRAPO
313,131015,TINYASH
314,112015,TODAS LAS ARTES
315,112025,TOKIO TARAPOTO
316,121055,TOKIO-CORONEL PORTILLO
317,121075,TORIBIO RODRIGUEZ DE MENDOZA
318,112015,TOULOUSE LAUTREC
319,121055,TRENTINO JUAN PABLO II DE MANCHAY
320,112015,TRIAL
321,121015,TRILCE
322,121025,TRUJILLO
323,111025,TSAMAJAIN
324,112025,TUINEN STAR
325,121025,TUMAN
326,131015,TUPAC AMARU
327,111015,TURISMO SAGRADOS CORAZONES DE AREQUIPA
328,111025,TUSAN
329,112015,UCAYALI
330,121095,UNIBACT
331,121055,UNICENTER- UNIVERSAL INFORMATIC CENTER
332,121065,UNITEK-AREQUIPA
333,121075,UNITEK-CHINCHA
334,121085,UNITEK-ICA
335,112015,UNITEK-ILO
336,121015,UNITEK-JULIACA
337,121025,UNITEK-PUNO
338,131015,UNITEK-TACNA
339,111015,URUSAYHUA
340,112015,UTCUBAMBA
341,121075,VALLE DE TAMBO
342,121085,VALLE GRANDE
343,121015,VELILLE
344,121025,VICENTE FERRER
345,131015,VICTOR ALVAREZ HUAPAYA
346,111015,VICTOR ANDRES BELAUNDE - SANTIAGO DE CHUCO
347,112015,VICTOR ANDRES BELAUNDE-LIMA
348,121075,VICTOR RAUL HAYA DE LA TORRE-TRUJILLO
349,121085,VICTOR RAUL HAYA DE LA TORRE-BARRANCA
350,112015,VICUS
351,121015,VILCABAMBA
352,121025,VILCANOTA
353,131015,VILLA MARIA
354,121035,VIRGEN DE COCHARCAS - ANGARAES
355,112015,VIRGEN DE COCHARCAS-JAUJA
356,112015,VIRGEN DE COPACABANA
357,121095,VIRGEN DE GUADALUPE-SANTA
358,112015,VIRGEN DE GUADALUPE-LIMA
359,611035,VIRGEN DE LA NATIVIDAD
360,522025,VIRGEN DE LAS NIEVES
361,714035,VIRGEN DEL ROSARIO
362,112015,VIRGINIA HENDERSON
363,121015,VIRU
364,121075,VIVAL
365,111015,VON HUMBOLDT
366,112015,WALTER PEÑALOZA RAMELLA
367,121095,WATERFORD
368,121065,WERNHER VON BRAUN
369,121085,WILLIAM BOEING
370,121025,YACHAY WASI
371,111015,YANQUE
372,121015,YATRAYWASI
373,121025,ZEPITA
374,131015,UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA
375,121055,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA
376,111015,UNIVERSIDAD NACIONAL AMAZÓNICA DE MADRE DE DIOS
377,131015,UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN
378,111025,UNIVERSIDAD NACIONAL DE CAJAMARCA
379,112025,UNIVERSIDAD NACIONAL DE EDUCACIÓN E.G.V.
380,121015,UNIVERSIDAD NACIONAL DE HUANCAVELICA
381,131015,UNIVERSIDAD NACIONAL DE INGENIERÍA
382,111025,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA
383,112025,UNIVERSIDAD NACIONAL DE MOQUEGUA
384,121015,UNIVERSIDAD NACIONAL DE PIURA
385,121025,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN
386,111015,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO
387,112015,UNIVERSIDAD NACIONAL DE SAN CRISTÓBAL DE HUAMANGA
388,121055,UNIVERSIDAD NACIONAL DE SAN MARTÍN
389,121075,UNIVERSIDAD NACIONAL DE TRUJILLO
390,121015,UNIVERSIDAD NACIONAL DE TUMBES
391,121025,UNIVERSIDAD NACIONAL DE UCAYALI
392,131015,UNIVERSIDAD NACIONAL DEL ALTIPLANO
393,111015,UNIVERSIDAD NACIONAL DEL CALLAO
394,112015,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ
395,121075,UNIVERSIDAD NACIONAL DEL SANTA
396,111015,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
397,111025,UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN
398,112015,UNIVERSIDAD NACIONAL INTERCULTURAL DE LA AMAZONÍA
399,112025,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN
400,121055,UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN
401,121075,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS
402,111015,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
403,112015,UNIVERSIDAD NACIONAL MICAELA BASTIDAS DE APURÍMAC
404,121055,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO
405,121065,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA
406,121075,UNIVERSIDAD NACIONAL SANTIAGO ANTÚNEZ DE MAYOLO
407,121085,UNIVERSIDAD NACIONAL TECNOLÓGICA DEL CONO SUR DE LIMA
408,121015,UNIVERSIDAD NACIONAL TORIBIO RODRÍGUEZ DE MENDOZA DE AMAZONAS
409,121025,ASOCIACIÓN UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA
410,131015,FACULTAD DE TEOLOGÍA PONTIFICIA Y CIVIL DE LIMA
411,111015,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ
412,112015,UNIVERSIDAD ADA A BYRON
413,121055,UNIVERSIDAD ALAS PERUANAS
414,121075,UNIVERSIDAD ANDINA DEL CUSCO
415,121085,UNIVERSIDAD ANDINA NESTOR CÁCERES VELÁSQUEZ
416,121015,UNIVERSIDAD ANTONIO RUÍZ DE MONTOYA
417,131015,UNIVERSIDAD AUTÓNOMA DEL PERÚ
418,121035,UNIVERSIDAD CATÓLICA DE SANTA MARÍA
419,112025,UNIVERSIDAD CATÓLICA DE TRUJILLO BENEDICTO XVI
420,611115,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE
421,441095,UNIVERSIDAD CATÓLICA SAN PABLO
422,531025,UNIVERSIDAD CATÓLICA SANTO TORIBIO DE MOGROVEJO
423,522025,UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE
424,111015,UNIVERSIDAD CIENTÍFICA DEL PERÚ
425,112015,UNIVERSIDAD CIENTÍFICA DEL SUR
426,111025,UNIVERSIDAD CONTINENTAL
427,121035,UNIVERSIDAD DE CIENCIAS Y HUMANIDADES
428,112025,UNIVERSIDAD DE HUÁNUCO
429,121055,UNIVERSIDAD DE LIMA
430,121065,UNIVERSIDAD DE PIURA
431,111015,UNIVERSIDAD DE SAN MARTÍN DE PORRES
432,112015,UNIVERSIDAD DEL PACÍFICO
433,111015,UNIVERSIDAD ESAN
434,112015,UNIVERSIDAD FEMENINA DEL SAGRADO CORAZÓN
435,121055,UNIVERSIDAD INCA GARCILASO DE LA VEGA
436,121065,UNIVERSIDAD JAIME BAUSATE Y MEZA
437,121085,UNIVERSIDAD JOSÉ CARLOS MARIÁTEGUI
438,121015,UNIVERSIDAD LE CORDON BLEU
439,121025,UNIVERSIDAD PARA EL DESARROLLO ANDINO
440,121035,UNIVERSIDAD PARTICULAR DE CHICLAYO
441,121015,UNIVERSIDAD PARTICULAR DE HUANCAYO FRANKLIN ROOSEVELT
442,112015,UNIVERSIDAD PERUANA CAYETANO HEREDIA
443,121015,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS
444,111015,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMÁTICA
445,111025,UNIVERSIDAD PERUANA DE INTEGRACIÓN GLOBAL
446,111025,UNIVERSIDAD PERUANA DE LAS AMÉRICAS
447,112025,UNIVERSIDAD PERUANA DEL CENTRO
448,121055,UNIVERSIDAD PERUANA DEL ORIENTE
449,121065,UNIVERSIDAD PERUANA LOS ANDES
450,121075,UNIVERSIDAD PERUANA SIMÓN BOLIVAR
451,121015,UNIVERSIDAD PERUANA UNIÓN
452,112015,UNIVERSIDAD PRIVADA ANTENOR ORREGO
453,112025,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO
454,121055,UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA
455,121085,UNIVERSIDAD PRIVADA CÉSAR VALLEJO
456,111026,UNIVERSIDAD PRIVADA DE ICA
457,112016,UNIVERSIDAD PRIVADA DE LAMBAYEQUE
458,121456,UNIVERSIDAD PRIVADA DE PUCALLPA
459,121076,UNIVERSIDAD PRIVADA DE TACNA
460,121156,UNIVERSIDAD PRIVADA DE TRUJILLO
461,121025,UNIVERSIDAD PRIVADA DEL NORTE
462,121256,UNIVERSIDAD PRIVADA JUAN MEJÍA BACA
463,121015,UNIVERSIDAD PRIVADA MARCELINO CHAMPAGNAT
464,121025,UNIVERSIDAD PRIVADA NORBERT WIENER
465,131015,UNIVERSIDAD PRIVADA SAN CARLOS
466,111025,UNIVERSIDAD PRIVADA SAN IGNACIO DE LOYOLA
467,112025,UNIVERSIDAD PRIVADA SAN PEDRO
468,121015,UNIVERSIDAD PRIVADA SEÑOR DE SIPÁN
469,121025,UNIVERSIDAD PRIVADA SERGIO BERNALES
470,131015,UNIVERSIDAD PRIVADA TELESUP
471,121045,UNIVERSIDAD RICARDO PALMA
472,121015,UNIVERSIDAD TECNOLÓGICA DE LOS ANDES
473,121025,UNIVERSIDAD TECNOLÓGICA DEL PERÚ
474,112015,UNIVERSIDAD DE CIENCIAS Y ARTES DE AMÉRICA LATINA
475,121085,UNIVERSIDAD PERUANA DE ARTE ORVAL
476,199015,UNIVERSIDAD PARTICULAR DE LA SELVA PERUANA
477,131015,UNIVERSIDAD CIENCIAS DE LA SALUD
478,111015,UNIVERSIDAD DE AYACUCHO FEDERICO FROEBEL
479,112025,UNIVERSIDAD PERUANA DE INVESTIGACIÓN Y NEGOCIOS
480,121055,UNIVERSIDAD PERUANA AUSTRAL DEL CUSCO
481,112015,UNIVERSIDAD AUTÓNOMA SAN FRANCISCO
482,121015,UNIVERSIDAD SAN ANDRÉS
483,121025,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO
484,131015,UNIVERSIDAD PARTICULAR JUAN PABLO II
485,121065,UNIVERSIDAD PARTICULAR LEONARDO DA VINCI
486,131015,UNIVERSIDAD DE INGENIERÍA Y TECNOLOGÍA
487,111015,UNIVERSIDAD LA SALLE
488,112015,UNIVERSIDAD LATINOAMERICANA CIMA
489,121055,UNIVERSIDAD PARTICULAR AUTÓNOMA DEL SUR
490,121065,UNIVERSIDAD MARÍA AUXILIADORA
491,121075,UNIVERSIDAD DE LA AMAZONÍA MARIO PELÁEZ BAZÁN
492,121085,UNIVERSIDAD SANTO DOMINGO DE GUZMÁN
493,111015,UNIVERSIDAD MARITIMA DEL PERÚ
494,112015,UNIVERSIDAD PARTICULAR LÍDER PERUANA
495,121045,UNIVERSIDAD PARTICULAR PERUANO ALEMANA
496,121015,UNIVERSIDAD GLOBAL DEL CUSCO
497,131015,UNIVERSIDAD PERUANA SANTO TOMAS DE AQUINO
498,111015,UNIVERSIDAD PARTICULAR SISE
499,121055,UNIVERSIDAD NACIONAL DE JULIACA
500,121065,UNIVERSIDAD NACIONAL DE JAÉN
501,121075,UNIVERSIDAD NACIONAL DE CAÑETE
502,111025,UNIVERSIDAD NACIONAL AUTÓNOMA DE CHOTA
503,112015,UNIVERSIDAD NACIONAL DE BARRANCA
504,111015,UNIVERSIDAD NACIONAL DE FRONTERA
505,112015,"UNIVERSIDAD NACIONAL INTERCULTURAL ""FABIOLA SALAZAR LEGUÍA"""
506,121015,UNIVERSIDAD NACIONAL INTERCULTURAL DE LA SELVA CENTRAL JUAN SANTOS ATAHUALPA
507,112015,UNIVERSIDAD NACIONAL INTERCULTURAL DE QUILLABAMBA
508,111015,UNIVERSIDAD NACIONAL AUTÓNOMA DE ALTO AMAZONAS
509,121065,UNIVERSIDAD NACIONAL AUTÓNOMA ALTOANDINA DE TARMA
510,131015,UNIVERSIDAD NACIONAL AUTÓNOMA DE HUANTA
511,121075,UNIVERSIDAD NACIONAL TECNOLÓGICA DE SAN JUAN DE LURIGANCHO
512,121055,UNIVERSIDAD AUTÓNOMA MUNICIPAL DE LOS OLIVOS
513,111025,UNIVERSIDAD NACIONAL AUTONOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO
514,112025,UNIVERSIDAD NACIONAL CIRO ALEGRÍA
515,121015,INSTITUCIÓN NO ESPECIFICADA
516,121055,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIA, TECNOLOGÍA Y AMBIENTE"
517,121025,"IDIOMAS, ESPECIALIDAD: INGLÉS"
518,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
519,112015,EDUCACIÓN PRIMARIA
520,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
521,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
522,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
523,131015,EDUCACIÓN FÍSICA
524,111015,EDUCACIÓN INICIAL
525,112015,EDUCACIÓN PRIMARIA
526,121055,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIA, TECNOLOGÍA Y AMBIENTE"
527,121065,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIAS SOCIALES"
528,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
529,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
530,131015,EDUCACIÓN FÍSICA
531,121035,EDUCACIÓN PARA EL TRABAJO
532,111025,EDUCACIÓN INICIAL (INTERCULTURAL Y BILINGÜE)
533,112015,EDUCACIÓN PRIMARIA
534,121095,EDUCACIÓN SECUNDARIA TÉCNICA
535,111015,EDUCACIÓN INICIAL
536,112015,EDUCACIÓN PRIMARIA
537,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
538,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
539,131015,EDUCACIÓN FÍSICA
540,111015,EDUCACIÓN INICIAL
541,112015,EDUCACIÓN PRIMARIA
542,121065,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIAS SOCIALES"
543,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
544,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
545,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
546,112015,EDUCACIÓN PRIMARIA
547,121095,EDUCACIÓN SECUNDARIA TÉCNICA
548,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
549,111015,EDUCACIÓN INICIAL
550,112015,EDUCACIÓN PRIMARIA
551,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
552,112015,EDUCACIÓN PRIMARIA
553,121095,EDUCACIÓN SECUNDARIA TÉCNICA
554,121055,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIA, TECNOLOGÍA Y AMBIENTE"
555,111015,EDUCACIÓN INICIAL
556,121065,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIAS SOCIALES"
557,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
558,111015,EDUCACIÓN INICIAL
559,121035,EDUCACIÓN PARA EL TRABAJO
560,121055,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIA, TECNOLOGÍA Y AMBIENTE"
561,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
562,112015,EDUCACIÓN PRIMARIA
563,111015,EDUCACIÓN INICIAL
564,121095,EDUCACIÓN SECUNDARIA TÉCNICA
565,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
566,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
